geometry,id,ID,height_mean,height_min,height_max,Shape_Leng,Shape_Area,BNG_Area
"POLYGON ((-1.19008510220185 52.9016112351069,-1.189972279192 52.9016024657925,-1.18999427264516 52.9014992376515,-1.19010709565502 52.9015080069867,-1.19008510220185 52.9016112351069))",4319277,0D4F70B5571527B3E050A00A568A259B,4.13636363636,0.0,8.0,63.7418376035,243.231458102,88.5761805794
"POLYGON ((-1.18996363021242 52.9016357576418,-1.19007778362721 52.9016449853549,-1.19005424417343 52.9017513488293,-1.18994009075865 52.9017421211389,-1.18996363021242 52.9016357576418))",4319278,0D4F70B5571627B3E050A00A568A259B,5.27272727273,0.0,9.0,65.249869231,253.906953953,92.4632266239
"POLYGON ((-1.18993784137717 52.9017750969832,-1.19005065989543 52.9017841355613,-1.19002709618717 52.9018918473521,-1.18991427677057 52.9018828087964,-1.18993784137717 52.9017750969832))",4319279,0D4F70B5571727B3E050A00A568A259B,4.91666666667,0.0,8.0,65.4403441125,254.030019988,92.507448451
"POLYGON ((-1.18945071464282 52.9015488398578,-1.18955904787288 52.9015591968078,-1.18952943490945 52.9016723509581,-1.1894211007811 52.9016619940351,-1.18945071464282 52.9015488398578))",4319280,0D4F70B5571827B3E050A00A568A259B,5.08695652174,0.0,8.0,66.7033565337,258.141490633,94.0056503656
"POLYGON ((-1.18941366542547 52.9017019457136,-1.18952199236731 52.9017126624151,-1.18949165446346 52.9018248229569,-1.18938332662329 52.9018141062832,-1.18941366542547 52.9017019457136))",4319281,0D4F70B5571927B3E050A00A568A259B,4.64,0.0,7.0,66.3867256783,256.294966462,93.3325596405
"POLYGON ((-1.18940261614735 52.90193568386,-1.18995413591799 52.9019776482449,-1.18994102141312 52.9020431812451,-1.18938949984586 52.9020012169237,-1.18940261614735 52.90193568386))",4319282,0D4F70B5571A27B3E050A00A568A259B,4.74647887324,0.0,8.0,148.127512179,753.842949725,274.517130323
"POLYGON ((-1.18987589265656 52.9023070250178,-1.1893376796302 52.9022687471071,-1.18935145709176 52.902199622568,-1.18988876012473 52.9022387934969,-1.18987589265656 52.9023070250178))",4319283,0D4F70B5571B27B3E050A00A568A259B,4.13043478261,0.0,8.0,146.099104336,769.35596665,280.162910755
"POLYGON ((-1.18909146847944 52.9007635949692,-1.18908740539937 52.9008219983778,-1.18886674233453 52.9008164475567,-1.1888708054146 52.9007580441405,-1.18909146847944 52.9007635949692))",4319284,0D4F70B5571C27B3E050A00A568A259B,4.14285714286,0.0,8.0,70.7464740851,265.222575218,96.5879708451
"POLYGON ((-1.18920756045845 52.9010751495276,-1.18853693935238 52.901066797877,-1.18853908363102 52.9010076627477,-1.18920955561673 52.901016013326,-1.18920756045845 52.9010751495276))",4319285,0D4F70B5571D27B3E050A00A568A259B,3.66666666667,0.0,8.0,171.153487756,814.992208614,296.798024863
"POLYGON ((-1.18890273153825 52.9038667864333,-1.18895743444764 52.9036442235595,-1.18906652855074 52.9036539569096,-1.18901256046327 52.9038769748643,-1.18890273153825 52.9038667864333))",4319286,0D4F70B5571E27B3E050A00A568A259B,5.34782608696,0.0,9.0,107.768550738,512.158110982,186.490771071
"POLYGON ((-1.18860182915573 52.9035952316807,-1.18856536294501 52.9037168790315,-1.18846193900796 52.9037060149076,-1.18849692659172 52.9035839980008,-1.18860182915573 52.9035952316807))",4319287,0D4F70B5571F27B3E050A00A568A259B,4.91666666667,0.0,8.0,69.2160800444,268.838469068,97.8919408161
"POLYGON ((-1.18803589411973 52.9034643479954,-1.18845903205979 52.9034954640615,-1.18844672154713 52.9035575861359,-1.18802372464255 52.9035268309711,-1.18803589411973 52.9034643479954))",4319288,0D4F70B5572027B3E050A00A568A259B,3.92156862745,0.0,8.0,118.039078269,549.313520224,200.022391387
"POLYGON ((-1.18775535295131 52.903448138135,-1.18797285484462 52.9034644563609,-1.18796062248537 52.9035223543974,-1.18774311160889 52.903506485368,-1.18775535295131 52.903448138135))",4319289,0D4F70B5572127B3E050A00A568A259B,4.875,0.0,9.0,70.4150700119,263.779339353,96.0505036707
"POLYGON ((-1.18878176170699 52.9040551874945,-1.18846608203781 52.9041609051642,-1.18841160101248 52.9041007540112,-1.18872786099331 52.9039957595258,-1.18878176170699 52.9040551874945))",4319290,0D4F70B5572227B3E050A00A568A259B,4.13043478261,0.0,8.0,105.53376701,505.439974855,184.041841437
"POLYGON ((-1.18831039321934 52.9038995997393,-1.18812109213772 52.9039652782917,-1.18807371049804 52.9039150633419,-1.18826302864768 52.9038484863711,-1.18831039321934 52.9038995997393))",4319291,0D4F70B5572327B3E050A00A568A259B,3.54166666667,0.0,7.0,70.1766225616,261.417344836,95.1885757984
"POLYGON ((-1.18737346025917 52.9035011722111,-1.18736092426921 52.9038058264714,-1.18725019433396 52.9038040801747,-1.18726228296289 52.9034995131363,-1.18737346025917 52.9035011722111))",4319292,0D4F70B5572427B3E050A00A568A259B,3.13432835821,0.0,5.0,137.182720597,694.812768751,253.001659285
"POLYGON ((-1.18671474452556 52.9035219274378,-1.18667131008334 52.9032609389226,-1.18677029993615 52.9032544244979,-1.1868137262935 52.9035158627687,-1.18671474452556 52.9035219274378))",4319293,0D4F70B5572527B3E050A00A568A259B,6.04444444444,0.0,8.0,119.063025699,536.836054641,195.480108086
"POLYGON ((-1.18628505157887 52.9034439259652,-1.18626297278586 52.9033129795124,-1.18635600770661 52.9033068741769,-1.18637808739795 52.9034378206481,-1.18628505157887 52.9034439259652))",4319294,0D4F70B5572627B3E050A00A568A259B,5.04545454545,0.0,8.0,69.419856662,253.063844267,92.149139858
"POLYGON ((-1.18620750181694 52.9034964323067,-1.18599175882493 52.9035052928065,-1.18598542929544 52.903446369067,-1.18620041949928 52.9034379528541,-1.18620750181694 52.9034964323067))",4319295,0D4F70B5572727B3E050A00A568A259B,4.36,0.0,8.0,69.7745230774,260.929878017,95.0130146806
"POLYGON ((-1.18685590399266 52.9036851514041,-1.18686753088727 52.9039378323216,-1.18676089726972 52.9039396197913,-1.18675031421747 52.9036868559851,-1.18685590399266 52.9036851514041))",4319296,0D4F70B5572827B3E050A00A568A259B,5.73333333333,0.0,8.0,116.952123376,551.358883733,200.764443423
"POLYGON ((-1.18698820068111 52.9039963696161,-1.18698932177862 52.9039364181669,-1.18764132440207 52.903941055077,-1.18764020510119 52.9040009165775,-1.18698820068111 52.9039963696161))",4319297,0D4F70B5572927B3E050A00A568A259B,4.45454545455,0.0,9.0,167.285702947,802.594192696,292.243784261
"POLYGON ((-1.17516839993533 52.8960198372262,-1.17495848341625 52.8959977051781,-1.17497591881762 52.8959405639061,-1.17518507715862 52.8959634996528,-1.17516839993533 52.8960198372262))",4319798,0D4F70B5591E27B3E050A00A568A259B,3.96,0.0,8.0,68.6686416694,252.115277777,91.8351115564
"POLYGON ((-1.17568488271497 52.8959843164758,-1.17568297020171 52.8960459702615,-1.1752542124012 52.8960411086933,-1.17525612401615 52.8959795443177,-1.17568488271497 52.8959843164758))",4319799,0D4F70B5591F27B3E050A00A568A259B,3.85714285714,0.0,8.0,118.216137602,542.805192885,197.721050431
"POLYGON ((-1.17566315785795 52.896306885181,-1.17514372321431 52.8963019331419,-1.17514577945803 52.8962327291766,-1.17566520511854 52.8962381304736,-1.17566315785795 52.896306885181))",4319800,0D4F70B5592027B3E050A00A568A259B,4.27118644068,0.0,8.0,141.122807683,736.228871814,268.173978794
"POLYGON ((-1.17389456820056 52.895819966647,-1.17431559689635 52.8958794350932,-1.17429293868988 52.8959376191034,-1.17387190729917 52.8958782401541,-1.17389456820056 52.895819966647))",4319801,0D4F70B5592127B3E050A00A568A259B,4.10416666667,0.0,8.0,118.342884522,531.258310142,193.516246824
"POLYGON ((-1.17420476814626 52.896196979911,-1.17369774732154 52.8961255864237,-1.17372278336856 52.8960596884322,-1.17423059021914 52.8961288395658,-1.17420476814626 52.896196979911))",4319802,0D4F70B5592227B3E050A00A568A259B,3.87878787879,0.0,7.0,141.283233822,735.257797765,267.822077449
"POLYGON ((-1.17506901212872 52.8962596137234,-1.17506816232243 52.8963279272764,-1.174899458712 52.896327205985,-1.17490030941659 52.8962588924309,-1.17506901212872 52.8962596137234))",4319803,0D4F70B5592327B3E050A00A568A259B,3.41666666667,0.0,7.0,62.7733539716,236.750769615,86.2372214291
"POLYGON ((-1.17448865913238 52.8962376058969,-1.1748276204387 52.8962745684824,-1.17480775329785 52.8963423005352,-1.17446878300836 52.8963057872568,-1.17448865913238 52.8962376058969))",4319804,0D4F70B5592427B3E050A00A568A259B,3.81395348837,0.0,7.0,102.142674365,488.176355601,177.819829745
"POLYGON ((-1.17522626401579 52.89657398556,-1.17559950593172 52.896567135769,-1.17560271201893 52.8966332297033,-1.17522947818784 52.896639630238,-1.17522626401579 52.89657398556))",4319805,0D4F70B5592527B3E050A00A568A259B,4.26923076923,0.0,9.0,107.453710343,505.458641422,184.112282497
"POLYGON ((-1.17515510307218 52.8966422601415,-1.17478608144144 52.8966617229405,-1.17477765704072 52.896596491234,-1.17514519285799 52.8965770186513,-1.17515510307218 52.8966422601415))",4319806,0D4F70B5592627B3E050A00A568A259B,3.8,0.0,8.0,106.47070587,497.191314439,181.100811225
"POLYGON ((-1.17450913353412 52.8966858689379,-1.17449431043364 52.8966210426189,-1.17468309767893 52.8966052740255,-1.17469792077941 52.8966701003681,-1.17450913353412 52.8966858689379))",4319807,0D4F70B5592727B3E050A00A568A259B,3.95652173913,0.0,8.0,66.5839148651,256.201772215,93.320808319
"POLYGON ((-1.17404544743873 52.8966412966203,-1.17441714335407 52.8965984827661,-1.1744382169323 52.8966629032264,-1.17406653000012 52.8967052677717,-1.17404544743873 52.8966412966203))",4319808,0D4F70B5592827B3E050A00A568A259B,3.5,0.0,8.0,108.385153575,508.592700524,185.25348436
"POLYGON ((-1.18350588148312 52.8982299086326,-1.1835049454385 52.8984380064592,-1.18339375646414 52.8984376921628,-1.18339470059359 52.8982291451052,-1.18350588148312 52.8982299086326))",4319809,0D4F70B5592927B3E050A00A568A259B,5.35416666667,0.0,9.0,101.642422771,475.828147991,173.305409103
"POLYGON ((-1.18339161937206 52.898472286438,-1.18350311467193 52.8984721536749,-1.18350337697993 52.8985768813891,-1.18339188168006 52.8985770146937,-1.18339161937206 52.898472286438))",4319810,0D4F70B5592A27B3E050A00A568A259B,4.54166666667,0.0,8.0,63.4761926827,239.87288372,87.365373298
"POLYGON ((-1.18303947708593 52.8976721491168,-1.18263630510131 52.8977682609476,-1.18260005089309 52.8977120074739,-1.1830043924842 52.8976168931577,-1.18303947708593 52.8976721491168))",4319811,0D4F70B5592B27B3E050A00A568A259B,3.87755102041,0.0,8.0,118.627341183,532.497386804,193.951125845
"POLYGON ((-1.18041216449149 52.8977435070004,-1.18030292845455 52.8977422145708,-1.18030656034331 52.8976284340165,-1.18041579638025 52.8976297264494,-1.18041216449149 52.8977435070004))",4319812,0D4F70B5592C27B3E050A00A568A259B,5.65217391304,0.0,8.0,66.3258616127,255.417181273,93.0304796904
"POLYGON ((-1.18256039476479 52.8977971338512,-1.18224360208295 52.8979794172858,-1.18217528969715 52.8979362476437,-1.18249252255348 52.8977542371446,-1.18256039476479 52.8977971338512))",4319813,0D4F70B5592D27B3E050A00A568A259B,3.98113207547,0.0,8.0,119.427963351,535.027589603,194.871156496
"POLYGON ((-1.18177763606347 52.8977784443098,-1.18191401200182 52.8976804997959,-1.18198688333768 52.8977183070559,-1.18185126018754 52.8978158071277,-1.18177763606347 52.8977784443098))",4319814,0D4F70B5592E27B3E050A00A568A259B,3.78260869565,0.0,7.0,68.501252391,252.045575432,91.8021527659
"POLYGON ((-1.18149725479497 52.8980637243343,-1.18159529063699 52.8979493355323,-1.18167953913594 52.8979750859091,-1.18158150329396 52.8980894746432,-1.18149725479497 52.8980637243343))",4319815,0D4F70B5592F27B3E050A00A568A259B,3.91304347826,0.0,7.0,68.5537116753,249.829666789,90.9939280277
"POLYGON ((-1.18288388079347 52.8983182251946,-1.18266944754515 52.8982983225812,-1.18268391491284 52.8982404408654,-1.18289835714433 52.8982598937344,-1.18288388079347 52.8983182251946))",4319816,0D4F70B5593027B3E050A00A568A259B,3.78260869565,0.0,7.0,69.9779960737,261.817442491,95.3590033939
"POLYGON ((-1.18262152691628 52.8983169609606,-1.182195613182 52.8982782535976,-1.18221006797326 52.8982210904054,-1.1826359844025 52.8982596179111,-1.18262152691628 52.8983169609606))",4319817,0D4F70B5593127B3E050A00A568A259B,3.76086956522,0.0,8.0,117.264968277,512.401771349,186.626788664
"POLYGON ((-1.18288177783726 52.8985882518392,-1.18294503989468 52.898330781372,-1.18304046972399 52.898339078277,-1.18297838715456 52.8985970960023,-1.18288177783726 52.8985882518392))",4319818,0D4F70B5593227B3E050A00A568A259B,5.10204081633,0.0,8.0,117.756403147,519.437662147,189.187683372
"POLYGON ((-1.18260337196427 52.8985709655891,-1.18281634724687 52.898589420151,-1.18280262997245 52.8986469475479,-1.18258965558815 52.898628403599,-1.18260337196427 52.8985709655891))",4319819,0D4F70B5593327B3E050A00A568A259B,3.4,0.0,7.0,69.3399257405,256.706338103,93.4960252657
"POLYGON ((-1.18193974424283 52.8982562668463,-1.18197034894633 52.8981308959816,-1.18207036198022 52.8981404837169,-1.18203902694643 52.8982652205395,-1.18193974424283 52.8982562668463))",4319820,0D4F70B5593427B3E050A00A568A259B,4.875,0.0,8.0,69.1147349064,261.887678908,95.3849536433
"POLYGON ((-1.18213767633758 52.8985131969505,-1.18256509115675 52.8985512852663,-1.1825522721976 52.8986084594026,-1.18212306344282 52.898570897853,-1.18213767633758 52.8985131969505))",4319821,0D4F70B5593527B3E050A00A568A259B,3.73333333333,0.0,8.0,117.794055492,516.036048685,187.947950761
"POLYGON ((-1.18083314916962 52.8982011817865,-1.18085938267098 52.8979923593914,-1.18097284707796 52.8979980856067,-1.18094796015119 52.8982064679568,-1.18083314916962 52.8982011817865))",4319822,0D4F70B5593627B3E050A00A568A259B,5.89130434783,0.0,9.0,102.692959315,491.999006391,179.197142689
"POLYGON ((-1.18029295715475 52.8980344804098,-1.18040436980963 52.8980386649269,-1.18039343821085 52.8981453829821,-1.18028202555601 52.8981411990172,-1.18029295715475 52.8980344804098))",4319823,0D4F70B5593727B3E050A00A568A259B,5.0,0.0,8.0,64.3150489111,245.186913835,89.3026575426
"POLYGON ((-1.18029592698511 52.8979952173511,-1.1803024029401 52.8977700779343,-1.18041089786694 52.8977712755308,-1.18040367092034 52.897996859296,-1.18029592698511 52.8979952173511))",4319824,0D4F70B5593827B3E050A00A568A259B,5.79487179487,0.0,8.0,107.266475448,500.738659953,182.382154633
"POLYGON ((-1.18151588315883 52.8985348963701,-1.1814963277333 52.8986655570573,-1.18139831165428 52.8986603874489,-1.18141786707981 52.8985297267461,-1.18151588315883 52.8985348963701))",4319825,0D4F70B5593927B3E050A00A568A259B,4.25,0.0,7.0,70.3257901843,265.166296932,96.5773321113
"POLYGON ((-1.18142006974887 52.8984996274922,-1.18147909894474 52.8981121420986,-1.18157725426264 52.8981177620868,-1.18151792862273 52.8985052452625,-1.18142006974887 52.8984996274922))",4319826,0D4F70B5593A27B3E050A00A568A259B,5.66197183099,0.0,8.0,165.535741928,786.966111142,286.628040481
"POLYGON ((-1.18081196509837 52.8985758929839,-1.18087322840433 52.8982437084797,-1.18097939310129 52.8982502827242,-1.18091737071895 52.8985833618361,-1.18081196509837 52.8985758929839))",4319827,0D4F70B5593B27B3E050A00A568A259B,5.72058823529,0.0,8.0,147.226523533,731.74111702,266.512796653
"POLYGON ((-1.18027259504188 52.8986806768036,-1.18017023291353 52.8986694532292,-1.18020433835168 52.8985557926993,-1.18030669958172 52.8985670163031,-1.18027259504188 52.8986806768036))",4319828,0D4F70B5593C27B3E050A00A568A259B,4.27272727273,0.0,7.0,65.7945693607,246.869253593,89.91322392
"POLYGON ((-1.18016800599001 52.8985116742408,-1.1802344678465 52.8981799747812,-1.18034535498693 52.8981883806356,-1.18027919137108 52.8985200816566,-1.18016800599001 52.8985116742408))",4319829,0D4F70B5593D27B3E050A00A568A259B,5.21428571429,0.0,8.0,148.225069803,768.057274316,279.740611053
"POLYGON ((-1.1857649126583 52.8988297140213,-1.18627997879476 52.8988314431782,-1.18627944339879 52.8988997586379,-1.18576437636406 52.8988980294837,-1.1857649126583 52.8988297140213))",4319830,0D4F70B5593E27B3E050A00A568A259B,3.97222222222,0.0,8.0,139.889958123,722.865963014,263.274604421
"POLYGON ((-1.18832412846161 52.9008078894072,-1.18832685574682 52.9007493873607,-1.18876096840474 52.9007566656449,-1.18875824111952 52.9008151676816,-1.18832412846161 52.9008078894072))",4319902,0D4F70B5598627B3E050A00A568A259B,3.78571428571,0.0,7.0,118.289262679,522.15081736,190.155418672
"POLYGON ((-1.18839680935471 52.9006654545457,-1.18830464220649 52.900665184698,-1.18830559172582 52.9005347554557,-1.18839775797571 52.9005350253041,-1.18839680935471 52.9006654545457))",4319903,0D4F70B5598727B3E050A00A568A259B,4.7619047619,0.0,8.0,68.6616054391,246.967387878,89.940645647
"POLYGON ((-1.18855734368571 52.901184248607,-1.18853407462481 52.9013157839868,-1.18843755424076 52.9013097314716,-1.18846083228479 52.9011777468746,-1.18855734368571 52.901184248607))",4319904,0D4F70B5598827B3E050A00A568A259B,4.65217391304,0.0,7.0,70.5210618398,264.259682675,96.2352962533
"POLYGON ((-1.18922243116963 52.9011546269469,-1.18915886997321 52.9014139863343,-1.18906462951336 52.9014052532842,-1.18912817454007 52.9011467927847,-1.18922243116963 52.9011546269469))",4319905,0D4F70B5598927B3E050A00A568A259B,5.15555555556,0.0,8.0,117.811737348,512.131430762,186.502301021
"POLYGON ((-1.18800701508105 52.9012780253813,-1.18805484138694 52.9010257505176,-1.18815996044491 52.9010330309228,-1.18811153675935 52.9012854813051,-1.18800701508105 52.9012780253813))",4319906,0D4F70B5598A27B3E050A00A568A259B,5.46153846154,0.0,8.0,117.256690479,550.732335662,200.560734836
"POLYGON ((-1.18797503146356 52.9014382673145,-1.18800196834577 52.9013094535002,-1.18809994939047 52.9013168649865,-1.18807302149143 52.9014452290409,-1.18797503146356 52.9014382673145))",4319907,0D4F70B5598B27B3E050A00A568A259B,4.79166666667,0.0,7.0,69.8160992792,262.830281055,95.7141857266
"POLYGON ((-1.18774751784657 52.9010672497862,-1.18731821117543 52.9010652140271,-1.1873190852362 52.9010025644021,-1.18774824278703 52.9010045985386,-1.18774751784657 52.9010672497862))",4319908,0D4F70B5598C27B3E050A00A568A259B,3.60714285714,0.0,8.0,118.691742679,552.494918927,201.203750559
"POLYGON ((-1.18726132176674 52.9010863995717,-1.18681334990058 52.9011125517679,-1.18680405503237 52.9010531582349,-1.18725201791535 52.9010274557451,-1.18726132176674 52.9010863995717))",4319909,0D4F70B5598D27B3E050A00A568A259B,3.25,0.0,7.0,122.130225384,549.486481412,200.107854872
"POLYGON ((-1.18618504124087 52.9014804115342,-1.18619938104781 52.9014211799776,-1.1863264297785 52.9014323876674,-1.1863120899716 52.9014916192087,-1.18618504124087 52.9014804115342))",4319910,0D4F70B5598E27B3E050A00A568A259B,1.73333333333,0.0,3.0,50.6813793764,157.903162828,57.5029735904
"POLYGON ((-1.1890610946427 52.9014353434758,-1.18900120575917 52.9016969753262,-1.18890471052791 52.9016895747419,-1.1889646083946 52.9014274936506,-1.1890610946427 52.9014353434758))",4319911,0D4F70B5598F27B3E050A00A568A259B,5.57142857143,0.0,10.0,119.234354372,528.469307103,192.449557116
